Id,Reputation,TagScore,DisplayName,UpVotes,DownVotes,Views,AccountId
6716566,159,-2,trickymaverick,5,0,13,8969766
2799714,9,0,user2799714,0,0,2,3330698
479851,11488,1,Sébastien,732,13,686,221711
10547831,1894,0,ResidentSleeper,89,20,109,14604538
8865591,11,1,bsteur,0,0,1,12142201
14167,20695,0,David Nehme,1622,167,2114,8022
6583400,125,3,Jaymin Suthar,0,0,13,8810085
963386,976,12,andreSmol,13,1,76,934125
10485376,31,3,August,1,0,0,14516385
10567630,43,0,anayisse,0,0,20,14632260
5040947,87,-1,Life Sciences ,5,0,31,6514740
834594,1365,13,Andrew,46,1,136,779522
13652144,11,-1,TusharD,0,0,6,18725289
11913571,139,-4,political science,2,0,77,16489143
16155239,43,4,Ben,2,0,4,21864912
8335447,13,1,Henrich,0,0,2,11369505
10347740,65,2,glopquestions,9,0,5,14325534
4526468,743,2,md1630,25,2,68,5730886
13913382,3,-1,Esra,0,0,4,19056282
8083541,101,5,Matthew Markwell,1,0,3,11003910
8173991,7,0,xIIPANIKIIx,0,0,27,11135305
9298708,47,1,MisterIvan,3,0,4,9456012
13126500,11,0,Joe Costello,0,0,4,18058893
12734507,113,0,H_R,1,0,1,7256917
562740,1627,151,toofly,4,0,31,271936
6653951,847,2,matisetorm,368,19,115,8915101
4776252,1035,0,SilverSlash,85,68,160,4787429
454097,1758,2,clumpter,13,2,162,205368
4974174,1688,0,Olivier Poulin,26,2,185,6416005
2765131,97,2,OnMyWayToGodDontKnow,3,0,25,3285102
8804039,83,3,Connor D,5,0,22,12035289
10692855,1,0,lume,0,0,6,14805847
78414,1491,7,pisswillis,38,0,94,29121
5061701,1,-4,Thiago Rodrigues,0,0,1,6545571
10229521,41,0,hBuMrad,2,0,0,14159922
8340858,21,1,Sarah Abowitz,0,0,3,7005478
12218023,21,2,牛晨策,0,0,1,16895358
4592122,47,-2,Archimedes,0,0,8,5825594
14412415,1,0,Ankita2910,0,0,5,19686598
4307255,21,2,Marthaa,0,0,1,5410184
11961593,220,2,thinkmore,36,1,41,16553992
10379135,137,3,metalrules211,51,0,73,14368849
16147188,11,-1,Marcelo,0,0,3,21855783
3887914,143,2,Wisner Oliveira,2,0,9,4815773
2077365,43,0,kambing bersayap hitam,11,0,52,2373259
11686180,27,0,AWSGeekCoder,1,0,18,16186077
6240545,778,0,adam.ra,7,0,53,8302270
8208766,61,-2,Pro,0,0,47,11186705
1959064,45,0,user1959064,3,0,8,2219162
2492068,1369,4,spcial,133,10,119,2907038
6237758,51,5,Tom_K,0,0,0,8298239
6003314,47,0,user495490,7,0,1,4159176
4182792,11,0,JackWinch,0,0,1,5233290
2371461,3,-1,Christopher Kakert,0,0,5,2752376
4049851,1950,2,Puck,577,354,157,5043050
6183064,11,-2,Rashid,0,0,10,8217172
13767464,1,0,QuantumQuarian,0,0,0,18873435
1447388,418,1,nave,16,1,62,1556437
13205662,1,0,Amir,0,0,5,14486193
5627354,35,-4,M_L,0,0,1,7395183
7699571,25,1,Zvonko Bednarcik,7,0,7,10443837
1812633,7431,0,Sourabh,184,57,683,2028194
5930693,1012,1,CoderBC,123,2,79,7845461
3976375,287,4,Hristo Tomov,25,1,23,4939096
51816,271050,25,Joan Venge,3303,480,12742,21350
6654441,1,0,Nick,0,0,4,8915830
6746237,79,5,Denyk,2,0,12,9059155
10712335,343,15,Swi Jason,3,0,7,14833491
59300,6388,12,wishi,461,32,409,23617
14528412,1,-3,bluetuscany77,0,0,0,19834495
2748039,1083,2,Laura,3,0,167,3262838
10572866,11,1,yttrn,0,0,5,14640006
542156,4015,0,Rems,71,2,54,259345
6942601,3,-2,Janet,0,0,0,9353871
178060,34233,6,wheaties,7210,7,3491,59511
179285,3594,-8,Dave,261,4,187,59967
6662984,478,1,Mahmudul Hasan,163,4,126,8930061
8641677,83,1,Chief VOLDEMORT,3,0,34,11810033
820321,1018,-1,kd4ttc,157,3,126,434385
273114,23,0,user273114,0,0,5,101543
699285,2774,10,Marc,22,1,237,358489
702642,2967,10,ibrahim,113,9,286,360579
3551365,1106,2,hoodakaushal,75,2,73,4351030
1610656,1,0,Kaizar,0,0,4,1764488
1972949,153,10,nhuon,3,0,13,2236782
7253856,1,0,Zeloff,0,0,1,9788248
5925094,515,3,Rich Steinmetz,660,10,147,7837698
9544516,2351,2,Maarten-vd-Sande,276,8,240,13215964
4062591,134,0,Silas,17,0,7,5060976
2600283,653,0,tanmayghosh2507,29,1,149,3069228
10450017,17,1,YTPan,0,0,3,14466951
2754071,149,3,jvels,0,0,20,3270606
482691,2258,0,Kumba,1145,6,190,223463
165673,144789,71,Yarin,3059,246,3662,55331
4876946,3699,2,Matt,2084,63,161,6273478
8843914,23,0,ksh,0,0,21,12104744
8825808,63,-1,smiss,0,0,11,12070152
12748508,5,-3,Tristan S,0,0,0,17573168
4723005,1816,2,Kwhitejr,107,2,129,6013254
6820611,31,1,Josef Buchko,0,0,5,9174559
786851,75,0,androidraj,7,0,19,413302
13530777,1,0,Heiwajima Shizuo,0,0,4,18568448
8368351,1876,0,lucians,306,56,1120,11415415
8494983,9,0,Shashank Vashistha,0,0,10,11596341
13813629,3,0,zeb_t,0,0,1,18931651
12256146,55,2,Justin Mulder,4,0,10,16945261
2158002,1702,0,Anon,897,16,407,2477743
15333077,1,0,Rebirth,0,0,0,20873754
2148845,1181,2,Markus W,95,0,66,2465697
11949154,105,4,dbs5,4,0,25,16537635
5725604,332,4,ag415,17,0,38,7541034
2487546,1026,0,htzfun,1099,8,152,2900782
4137194,10482,12,Jahongir Rahmonov,170,27,1219,4034478
7490253,109,-2,Aditya Matturi,12,0,54,10140270
3672484,21,2,user3672484,0,0,0,4518387
3755882,119,-5,user3755882,0,0,27,4634204
7716531,113,-3,Andrew,0,0,10,9616491
3811405,11,1,user3811405,0,0,0,4710864
9811514,23,1,jussi,0,0,1,13600763
6773371,1,-4,Preeti,0,0,5,6098730
624900,57795,16,jterrace,3869,198,3384,311361
8897215,11,1,J. choi,0,0,2,12188541
48424,18109,11,nicholaides,667,142,734,20313
146366,14250,2,coderama,2178,29,2340,49185
311468,381,5,sia,22,0,54,119641
6793085,1757,0,godaygo,78,6,95,5521787
10687053,250,0,CatM,46,4,50,14797902
7671042,89,0,Jason Shu,6,0,14,10403456
11596051,311,4,lrhorer,3,0,25,16066566
7128852,1,0,Rizwan Qaiser,0,0,1,9601501
3524942,343,-3,Okx,57,7,92,4314736
11351837,43,0,yarenska,4,0,23,15731656
1110858,829,5,Andrey,50,3,51,1122965
3263704,61,-1,user3263704,0,0,26,3954751
11147691,410,2,LCMa,26,4,37,15452742
9483941,795,6,arush1836,267,0,76,13128931
11008259,179,-1,Alex16237,22,0,59,15256804
818608,365,5,flamearchon,15,0,50,433329
1279553,333,-5,Computer_Engineer,81,0,124,1337063
11121266,51,3,poissonrouge,1,0,13,15415734
1038447,1187,3,Árpád Magosányi,161,4,230,1029918
14960917,1,0,Nicholas Smith,0,0,0,20393525
1298581,551,1,jknielse,9,0,22,1361250
1145456,991,0,Robert Whitley,173,5,59,1167510
11085536,63,1,Blodorn,4,0,21,15366027
951470,501,0,bnynn,28,0,59,919479
7336866,13,-1,G.P.M,0,0,1,9346138
5518196,759,0,vellattukudy,46,0,83,7231571
3281895,1,0,Tratix,0,0,1,3979635
15155429,39,2,antique,2,0,7,20630907
11233672,39,0,Karthik Velu,10,0,26,15571343
3291263,9,0,Elliot,0,0,2,3992964
1327390,91,3,user1327390,0,0,12,1398011
187644,40038,59,Sergey,409,4,694,63378
12426028,37,1,BestDravenHildesheim,3,0,5,14441139
8786989,33,3,Richard Riverlands,1,0,4,12009900
4927751,4811,175,Kshitij Saraogi,877,9,570,6347791
6914059,27,1,Shivam Bhasin,0,0,5,9312901
10896200,11,1,Vlad Chirila,0,0,5,15098429
372485,41,4,David,0,0,1,627592
2799454,463,1,Rejo Chandran,45,1,61,3330365
555547,6662,4,Jason,430,75,595,267389
10244412,103,-1,James Green,10,0,43,14180658
423283,3179,4,Ilian Iliev,100,13,618,186132
2841269,2133,4,Nilesh,44,6,151,3385112
632735,2144,0,Neil Billingham,2164,3,123,316514
4966965,41,0,Amir Rouatbi,1,0,16,6405640
12744327,77,-2,Abdirizak,1,0,19,17568026
11848678,1,0,Puja,0,0,2,16403415
11992787,29,2,Marc,0,0,2,16595928
2484553,41,1,Jim Spartan,0,0,3,2897016
8425695,1,0,user8425695,0,0,5,11496530
4622612,343,0,carol Alex,29,0,23,5870027
4249653,31,0,marc345,1,0,3,5328240
4305114,585,0,Constantin,29,2,57,5285753
13759167,1,0,fangc52,0,0,2,18862708
4496048,162,0,Dogeek,6,1,39,5686755
3848191,75,-1,user3848191,1,0,26,4760745
3886674,437,0,puti,8,0,27,4814072
5899766,999,1,wolfhoundjesse,32,8,109,7799948
4133702,178,1,Natan Bueno,48,0,11,5162500
15347125,11,0,Daniel Řehák,0,0,0,10686190
3745883,61,1,user3745883,5,0,15,4620692
7704441,111,3,Daniel Glazer,55,0,16,10450729
6372481,11,1,Maurizio Marrocco,0,0,4,8498695
6392931,97,0,Helene ,14,0,3,8528170
9954558,1,0,Tedla,0,0,4,13792563
10002198,5,0,Nymeria,0,0,6,13855199
2557097,190,2,user2557097,33,2,17,3014536
3776740,41,4,user3776740,0,0,8,4662896
11522506,1,-1,mar,0,0,2,15967301
11539995,55,1,Claudiu Remenyi,1,0,16,15990721
3934271,1159,2,jas,11,0,50,4880265
13622950,25,0,lemon,1,0,5,18687874
4259890,161,4,Amith,4,0,19,5343776
5756022,371,0,SuperGuy10,15,0,67,7587409
3931479,47,0,javery1289,5,0,13,4876564
2396502,3544,27,Peaceful,182,119,467,2784796
1803908,2680,-2,Newskooler,2018,22,413,2016782
7801423,111,0,Snirka,17,0,38,10590759
7734630,221,0,Amany,45,0,32,10493636
1913171,283,0,user1913171,5,0,24,2158466
9790435,43,2,rum-and-laughs,9,0,5,13571905
13639272,13,0,Kyle,4,0,5,10252295
3746992,1157,-2,James Curran,32,0,113,4574839
4694618,63,4,zjyExcelsior,0,0,9,5972727
10575740,1,0,Sridevi,0,0,0,14643803
4869360,53,0,Jourdans,0,0,5,6262700
2562500,1,0,user2562500,0,0,3,1139520
159346,3500,32,pars,494,6,223,53300
338279,235,0,Francisco,15,0,37,135423
338312,661,39,beemtee,147,0,14,135444
6724400,21,1,rxyhme,0,0,0,9024672
5525128,281,3,adam,12,0,52,7241750
1540275,95,8,safsaf88,5,0,14,1674445
9235734,178,-1,Nilesh PS,2,0,22,5881877
12991150,7,-3,ritesh sinha,0,0,12,17882819
15007996,1,0,Aptul,0,0,1,20453850
1220682,449,0,Анатолий Панин,75,0,50,1262790
5577814,435,0,Evan Snapp,65,11,55,7322171
3448561,155,3,kalin,75,0,36,4210805
11212989,33,0,Naman Lazarus,11,0,19,15542758
5331414,38,1,M.D,6,0,6,6947584
3357920,17,0,user3357920,0,0,12,4089509
3361601,5,0,josephsmendoza,0,0,6,3487433
3398786,225,-1,sneexz,11,0,17,4144686
7613616,23,2,Phil,0,0,7,10320587
7290548,129,-4,Enigma,21,0,17,9747247
9273177,3,-1,David Carlstedt Ringius,0,0,0,12816803
13205509,31,0,rovvan,4,0,6,16687567
1038507,31,2,bubba meow meow,0,0,9,1029990
15025997,1,0,ZVD,0,0,0,20476871
1507844,4365,0,user1507844,70,1,104,1633810
3074750,8699,6,Vishnu,1094,148,1025,3692458
979127,1363,2,inquisitive_one,81,0,150,953405
15023193,21,-1,suitable,0,0,4,20473288
1431372,2624,7,Fabrizio A,93,1,203,1535110
2962917,1309,3,Bobby,110,10,100,3547273
6637691,327,-1,crappidy,29,0,43,8891216
4835853,11,0,Aug Rotten,0,0,4,6208965
4863541,139,0,Shengqi Wang,11,0,15,6254498
8845716,585,-3,John M.,11,2,76,12107470
7005677,37,-1,adam wu,0,0,8,9418728
8971260,737,0,Giacomo,16,0,67,9440524
8665446,11,1,Ayelet,0,0,1,11841801
12456534,11,1,Luis E. Monterrosa,0,0,1,17205975
352174,1,0,Russell C,0,0,6,143674
4830552,83,8,Josh,3,0,9,6164364
14471931,101,0,mathsnoob,30,0,67,19734320
12572434,1,0,Walid El-Bahr,0,0,2,17354746
668805,21,0,rabbitear,2,0,3,339363
705945,14568,9,David Dehghan,1169,3,1019,362640
2488443,71,7,Dolphane,0,0,13,2902042
5967419,245,6,Leo,16,0,19,7900145
8549727,13,-1,Sreevidya Swathi,0,0,10,11676286
10556816,33,1,Filip,0,0,2,14616988
8759774,11,1,Vincent Ferrand,0,0,10,11971368
3117282,53,4,user3117282,0,0,5,3749418
1231111,377,3,user1231111,0,0,72,1275804
15224531,1,0,irrelevant gamers,0,0,0,20733057
1620946,235,2,Yuri Refolo,11,0,60,1777446
15261008,23,2,Peppe95,0,0,2,20780427
13245022,19,0,Alan,1,0,2,18200824
12982453,21,1,Martin Hetzenegger,0,0,14,17871194
3490976,15,-1,user3490976,0,0,16,4268484
9083780,1,-3,Itamar Safri,0,0,7,12478025
3418668,11,1,Siva Sakthi Velan,0,0,1,4170880
9288265,1,0,stc07stc,0,0,0,11672053
3276025,13,0,TheNiv,0,0,1,3971540
11043024,1,-1,betoo,0,0,2,15306475
636625,21472,6,Shang Wang,939,81,1286,319063
233618,17986,0,pengwang,859,3,2014,83290
289912,2753,0,Vladius,138,0,102,109409
10568641,57,1,SinLey,35,0,9,14633741
6761328,1075,4,Ben,1072,3,407,9081714
313357,690,2,Jelle,74,9,79,120753
10523012,33,0,Ligen12,0,0,4,14569255
479180,31906,0,LuxuryMode,373,40,2182,221289
555804,1241,8,hardikudeshi,303,0,103,267554
5079931,11,1,Anton Zhyrney,0,0,22,6572515
1529922,2056,6,cmyr,402,19,139,1661767
11334983,13,1,peterram,0,0,2,15709025
1652528,65,0,dxk3355,7,0,32,1817760
1713952,157,1,user1713952,4,0,25,1897289
5905568,11,1,Dan Schwartz,0,0,0,7808521
11534253,17,0,Isaac Duboc,2,0,13,15983021
12581037,1,0,Gustavo Rodrigues,0,0,4,17365867
16916,851,2,Shane,54,5,114,9205
14559548,103,6,Lucas Pelizzari,42,0,8,19874137
676683,1209,8,Raphael,195,0,53,344395
272666,1262,3,Gary Oldfaber,180,1,41,101307
10599574,7,-1,Venom,0,0,16,14676767
648371,11774,3,n.evermind,642,14,489,326551
5032172,45,1,Alexa Kirk,2,0,7,6501597
10507705,87,-2,Zara,3,0,10,14547953
2883245,14000,10,erip,1924,186,3543,3441337
4981842,95,0,LocalGeek,1,0,4,6427124
739636,2485,0,Umar Jamil,76,4,205,383648
3067366,1,0,misbah,0,0,1,3682814
15013538,11,1,Anthony Beckwith,0,0,2,20460869
7343062,1197,0,AizuddinAzman,0,0,48,9919327
5559867,1317,2,Laurenz,339,2,157,7294513
9447345,13,1,nate barrett,0,0,0,13074853
931037,1519,4,delita,56,1,123,893145
975199,7018,3,logan,910,47,1428,948493
5371102,702,7,Peter Mølgaard Pallesen,65,2,87,7007078
13058520,53,2,Bachi,0,0,11,17969367
11153388,1,0,Josh Baggott,0,0,0,15460601
355716,485,-1,Rekar,4,0,29,145719
19207,5815,2,Schof,168,6,217,10221
2791638,88,0,kofm,8,0,7,3320293
604931,31,2,John_U262D,0,0,6,298751
634324,4032,1,Charles,178,61,470,317563
2586432,249,12,user2586432,1,0,25,3052098
4673511,47,4,Maku,3,0,15,5942983
6737624,37,0,Aditya Vijayvergia,8,0,13,9044886
150953,1463,1,Scott Warren,3790,32,227,50580
2838281,385,11,Yogesh Kulkarni,4,0,149,3381284
12264805,31,3,HelpMePlz,0,0,9,16956566
12016689,15,0,JHow,2,0,12,16628132
12034851,21,2,Yagues Cheung,0,0,2,16652358
10266947,1,0,soheil sadeghi,0,0,4,14211997
8492164,54,-2,Fibo36,44,0,5,11592254
8117590,183,2,srikanth nagineni,8,0,90,11054343
2536966,507,-2,dkeeper09,9,0,110,2988924
6387239,13,1,Douglas Summers Stay,0,0,2,8519943
12054441,73,2,Pranav101py,22,0,17,16678715
14266247,19,1,Connor,0,0,4,14936088
15802855,1,0,IGoogleI,0,0,0,18194830
13877329,57,-2,pp7sec,19,0,24,19011498
12042774,21,1,funnym0nk3y,0,0,3,16663376
13994294,53,0,Christoph Thiede,132,0,10,19142129
13481424,1,0,nano erro,0,0,3,18504895
9921518,195,1,Xuemei,8,0,35,10631034
7943595,11,0,Petit Nicolas,0,0,0,10798885
6101173,83,2,Bcoded,6,0,25,8096889
11350098,73,1,mark,8,0,15,15729404
13535656,11,1,Shawn Zeng,0,0,7,18574629
9582279,13,0,Игорь Тимофеев,0,0,1,13271346
11665619,23,2,Czarek97,0,0,3,16159020
1748045,321,4,Tom Smith,67,0,69,1942073
9788702,1,0,L Pawlak,0,0,0,13569605
4121869,593,0,Simon Woods,19,0,35,5145858
2238167,96,0,medright,5,0,19,2581603
9560311,21,2,Daniel Matthews,0,0,5,13239168
11743643,764,0,Yuval.R,85,4,45,16262731
13391096,31,0,userqwerty2,1,0,7,18383495
1941428,43,1,satellite9,20,0,5,2195681
13518782,1,0,Taufique Alam,0,0,0,18552937
5825769,59,0,Vimal Annamalai,2,0,36,7688870
1977039,11,1,user1977039,0,0,2,2242977
3746988,11,1,abraham6464,0,0,1,4622263
13433520,13,1,Sai Krishna Kathika,0,0,1,18440852
7555469,1,-2,Jasper,0,0,0,9344176
1765418,31,0,user1765418,1,0,5,1964890
7741140,516,31,Renat Nagaev,19,2,20,10473406
9322924,1,0,k joe,0,0,2,12890893
1430823,141,2,Edward K. Ream,6,0,37,1534402
1594317,13,0,PL43,0,0,2,1743623
12867493,1718,3,Xnero,293,1647,866,17078244
10953328,1996,0,Ignatius,216,764,195,15179747
1083734,3633,0,user1083734,47,1,67,1088581
5110870,6373,32,FaCoffee,3992,3,789,6618310
12948887,21,0,Python Maester,2,0,2,17828181
11223997,17,-2,karoks,0,0,2,15558233
12832936,13,1,Ahsan Masood,0,0,2,17678402
10890007,17,1,Jamala Khaligova,11,0,29,15089783
13495978,1,0,Jerry7,0,0,3,18523602
2205880,233,0,user2205880,13,0,32,2539843
9557881,574,7,Abhishek Kulkarni,92,1,100,13235652
4066425,707,0,stack user,382,8,62,5066439
15681230,3,0,Son Pham,0,0,2,3590392
145117,30894,11,Pickels,667,67,835,48802
2682729,1975,3,typesanitizer,974,6,102,2897023
6735826,953,0,giantas,559,3,84,7424551
747729,996,0,fulv,62,1,187,388662
14835811,31,0,Itay Tsuk,2,0,14,19053233
395334,33,0,chudley,8,0,5,169321
10595474,23,2,Akshay,0,0,1,14670989
14741211,45,0,George G,3,0,16,20103132
10783587,1,0,handyguy,0,0,3,14935408
10815211,33,0,K_C_,0,0,4,14981281
3656057,71,0,shruthi,1,0,22,4496340
11744093,11,1,David Picard,0,0,2,16263320
1410395,91,9,user1410395,0,0,1,1507309
11191256,45,0,morf,2,0,9,15512921
1569222,1128,21,Alberto Perrella,8,0,69,1711187
1609104,281,1,user1609104,6,0,59,1762362
13221729,1,0,Terence Lee,0,0,4,18172290
11434037,21,2,Killen,2,0,8,13688049
9396011,11,-2,Joao Gracio,0,0,6,12999475
1574926,43,0,maryam roayaee,0,0,30,1718337
7138845,113,0,Joe,13,0,19,3562206
1247832,2622,8,MasterGberry,142,5,362,1297038
3488233,133,0,shubham,8,0,6,4264886
5605615,31,3,mgillett,15,0,1,7362914
9056428,63,0,Usha S.M,0,0,21,12436048
5189835,236,12,ChubbyChocolate,1,0,44,6734626
1181191,119,6,Barbaros26,1,0,21,1213009
698512,7584,0,aisbaa,866,3,375,358006
14758753,11,0,san,0,0,1,20125104
7148736,1,0,joromacsquibb,0,0,2,9630725
429507,5395,17,AKM,0,0,186,647577
8824339,41,2,NFarver,0,0,25,12067993
7079128,93,2,talktalk,0,0,23,9525922
916278,1118,3,Sai Nikhil,736,6,343,551435
919093,1112,1,Ashwin,89,3,149,556907
4799593,53,5,Komera Obanna,2,0,1,6156894
14638815,11,1,Algy Ngoma,0,0,0,19485983
478486,91,9,Mikhail Edoshin,0,0,3,659279
727695,2267,4,supermario,207,4,157,376313
4870781,37,-1,BJ Williams,2,0,13,6264668
631056,2329,0,emanuele,897,7,287,315385
54818,7547,9,wgpubs,391,4,414,22289
4772115,21,2,LexusLee,0,0,2,6117595
10736839,61,1,Lance Davenport,7,0,13,14868672
872421,60,3,C233Noob,3,0,3,467208
6387095,2801,0,Sid,166,6,339,8187458
6267293,133,2,lilpig,7,0,24,5715971
13991930,139,2,Josh Ortega,14,0,46,19154899
8463503,23,1,Ryan Holmdahl,0,0,10,11550769
16149822,1,0,Luna,0,0,2,21858787
4351916,321,2,Ali Crash,39,0,75,5473159
8344845,382,1,Ayushi Agarwal,72,1,93,11382230
8536005,367,0,Aditya Datta,1,0,63,11656433
5808201,59,2,LabRat01010,14,0,15,7663893
9849846,1,0,Tajeshwar,0,0,7,13471334
5789534,269,6,Edwin Baby,12,0,33,7635981
11576545,81,-2,Sakshi Jajodia,9,0,24,16039886
15603747,1,0,Wu Yue,0,0,0,21216165
2199036,215,2,Espionage,32,0,27,2530665
3945476,53,0,bassyproductionz,5,0,12,4895795
10031803,15,0,adudelearning,0,0,2,13894655
6243456,111,1,Madhan,2,0,8,8306749
1566012,77,1,Neel Kadia,12,0,32,1707168
1987782,105,5,Jad,1,0,14,2256737
2336502,403,2,elcombato,27,0,77,2707146
11510611,13,1,Merlijn,0,0,6,15951339
7855318,99,3,Marjorie Pickard,56,0,39,10669956
6174784,251,-6,AlpU,92,0,50,8204616
10230303,13,0,mege,0,0,2,14160990
4581875,1,0,kooshan75,0,0,11,5810691
4230561,311,-1,sagar290,99,0,62,5300897
2536808,131,3,Sebastien Palcoux,19,0,47,2964456
8528541,1,0,Alexzoin,0,0,0,11645078
13973156,13,0,randomperson,0,0,1,19131346
12124771,11,1,Aden,0,0,14,16772677
4615566,592,5,Jeff,162,3,89,5859264
4585539,3,0,Halford88,0,0,1,5815893
14426819,9,-2,Sam,0,0,3,19667484
16063434,1,0,Gaston Fenske,0,0,3,21758496
5260694,13,-3,Lucas Vissers,0,0,5,6839957
13024079,1,-4,WATCHDP,0,0,2,17925271
11314309,33,0,Miztory,4,0,23,15680099
9146381,37,2,Stec,0,0,13,12572879
1234339,1601,0,Co Koder,92,0,214,1280027
5324010,135,-3,krishh,27,0,16,6936185
3383878,457,0,taper,262,11,74,4124320
3623674,41,4,user3623674,0,0,1,4452140
1057253,11,0,Madhav K Infinity,0,0,2,1054174
7180476,33,-1,mravciak,12,0,1,9677481
3426375,3,0,Will E.,0,0,2,4181471
9339834,3,-1,Aetos11,0,0,2,12915382
866098,149,0,user866098,13,0,31,463292
7110579,25,0,P.B,1,0,2,9573697
10944414,21,1,Lei Gao,2,0,11,15167248
1373765,558,0,Prophet60091,16,1,51,1458901
3403428,2879,4,DJMcCarthy12,15,0,79,4150948
1491199,1,0,user1491199,0,0,0,1612672
1072062,2919,0,iomartin,190,2,141,1073309
9152707,33,0,heisenberg,0,0,12,4773265
11072049,33,1,Florence M Reese,1,0,4,15346973
9018283,315,2,Roman Nozhenko,134,4,108,12366436
14906880,19,0,noobie,1,0,4,20322598
8529178,67,1,jhurst5,75,0,29,11646463
12024595,13,0,sentinel1282,0,0,10,16638432
4450325,1,0,teamAR,0,0,2,5620207
14066468,33,0,Tom,35,0,8,19247780
12091881,81,-4,Ian Murray,31,0,7,16728983
4237075,653,23,Colton Leekly-Winslow,13,0,18,5310577
11977023,37,0,Dilki Sasikala,4,0,13,12943194
8512822,21,1,user8512822,0,0,1,6895376
3714183,193,0,victini,22,0,28,4575681
13423884,53,1,cronin,2,0,8,18218411
9887119,21,0,tavish,2,0,0,13702460
2407721,1,0,Cody Brill,0,0,0,2799132
1050958,349,0,anu_clarset,0,0,20,1045985
2158546,649,0,StrugglingProgrammer,134,2,64,2478456
11941480,61,0,alfredo rivas,0,0,5,16527089
1984891,63,6,kitsu3,0,0,4,492676
11973138,1,0,Gypsum,0,0,0,16569621
13654534,41,3,jwburritt,2,0,13,18728508
5599589,23,1,Rutwij M,0,0,3,7354428
5900918,35,2,jox58,0,0,4,6983031
11694910,11,1,Jacob Bradshaw,0,0,1,16197740
6032047,13,1,Frank,0,0,3,7995638
4059080,97,0,Elcook,0,0,11,5055808
15661941,1,0,Santa,0,0,1,21283964
15284870,31,3,averta,3,0,3,20810916
11375718,41,-1,python_help,2,0,7,15765085
15482758,31,3,ZVan,0,0,0,21065337
11598950,63,1,Gromit,0,0,8,15535895
165658,1111,11,Gregory Saxton,221,0,105,55323
660664,17856,34,Abe,557,2,401,334297
2825185,83,4,user2825185,0,0,12,3364041
4978620,467,0,MG1992,0,0,97,6422210
9026308,11,1,snfs,0,0,5,12380426
10394930,141,1,newb346,6,0,26,14390159
338825,20611,11,siamii,230,15,687,135746
8966508,13,0,bobooi,0,0,10,12287947
10817318,39,2,Zanders 214,0,0,6,14984228
5431918,107,1,user5431918,7,0,7,7099868
3531894,3565,2,Jodo,120,11,283,4324761
11275316,11,-1,Ezequiel Barreira,0,0,8,15628334
7416388,11,0,user281707,0,0,3,4472488
7255198,41,2,sjyn,0,0,16,9790361
1103737,45,0,Ben Purdy,5,0,50,1113871
3421652,6456,8,Roman,2320,10,610,4174787
9328402,71,-2,Ruth,8,0,45,12898896
7396922,33,-1,Serwj,0,0,9,10000935
15133374,1,0,m4rj0l41n3,0,0,1,20615054
1265929,1569,0,Niks Jain,36,2,191,1319890
15137798,9,-2,GhostBot,0,0,3,20620700
127193,18698,0,EBAG,210,27,847,43506
12611330,558,1,Tio,68,1,126,17265655
961016,2196,1,SHRI,542,3,143,931153
323862,707,6,Jack P.,34,1,79,126990
12477885,1,0,soham raut,0,0,3,17234030
845070,1680,8,chenaren,92,5,104,449975
40062,111,6,Jose Bastos,0,0,28,17749
12585969,79,-1,Jiro Akira,9,0,19,17372065
6885309,93,0,宋国庆,7,0,19,9271498
624121,41,4,Karl U,15,0,4,310880
8463548,41,4,Simon Holloway,0,0,4,11550834
12233274,498,4,Joe Tha,13,3,40,16915075
12252394,400,0,Danial,117,4,87,15730218
13919003,109,2,Bonsaï,8,0,22,19063385
12293679,25,2,John Tipotas,3,0,4,14971280
14252018,80,-1,Praveen,10,0,66,17359125
13751086,61,2,George,0,0,36,18852202
2373239,3355,10,Aristides,135,0,314,2754828
14132340,45,-2,Laz,3,0,13,19330648
10341055,45,0,xuke,6,0,6,14316390
13996585,1,0,Akarsh,0,0,1,19160764
3492772,11,1,Mad Max,0,0,2,4270967
3476943,919,6,Lev,126,0,99,4249328
13151826,26,-1,Aditta Das,0,0,8,18092751
3033952,127,1,DataforDays,24,0,18,3639395
9180650,362,0,Stan,20,10,88,12627914
9401911,11,1,user9401911,0,0,4,13007932
1435852,1236,7,LonelySoul,211,6,216,1541249
11214289,11,1,Fat Guy,0,0,1,15544644
3485665,53,2,leonardo2887,47,0,13,4261389
2991828,143,3,user2991828,12,0,13,3584324
5114585,410,2,Dr Nisha Arora,123,1,300,6425245
2658898,381,0,Aaron,35,4,233,3144048
2682237,101,3,PZY,31,0,57,3173903
10630807,115,5,Juan Felipe,4,0,26,14719868
6844082,1,-2,Chris,0,0,2,9210838
7147006,693,0,KevKosDev,184,13,52,9628035
148781,101,1,mmartinez,29,0,22,49916
14752543,1,0,tamarhas,0,0,1,20117447
6317246,73,7,shishirjaiswal,76,0,3,8417258
8403316,15,0,Sai Krishna,1,0,8,11464796
12251288,1,-2,Neil,0,0,3,16938951
